Humans,NMDS2,mean,lwr,upr
0.0,-1.63273240063768,0.3810853117920557,0.09893506017901868,0.7070799368624113
0.0,-1.5969651535913574,0.37490237193309217,0.08649993689726934,0.6782469692901321
0.0,-1.5611979065450348,0.3687978153860782,0.09803817567617483,0.6702441906614046
0.0,-1.5254306594987121,0.36274234959172885,0.09846667342197478,0.6546540956783184
0.0,-1.4896634124523895,0.35671093533096776,0.11525314407704772,0.655697521823681
0.0,-1.453896165406067,0.350682740344495,0.11593412273374731,0.6387580382382217
0.0,-1.4181289183597443,0.34463820674364026,0.10509892745995514,0.6177477370130433
0.0,-1.3823616713134217,0.33856171931970086,0.08310033798030715,0.57895626766219
0.0,-1.3465944242670989,0.3324517109059311,0.09845555799709302,0.5745077210548392
0.0,-1.3108271772207765,0.3263164117130252,0.07752046407629194,0.5410260403000567
0.0,-1.2750599301744536,0.32016204322252984,0.07539063981677635,0.5292176921964958
0.0,-1.239292683128131,0.31399068928281076,0.08272057890872121,0.5261716785420292
0.0,-1.2035254360818084,0.30780281556554334,0.09175616566625378,0.5302492650288827
0.0,-1.1677581890354858,0.30160870836130654,0.08973277350608233,0.5148465250693337
0.0,-1.1319909419891632,0.2954288564257409,0.08369362239042397,0.49700520015643695
0.0,-1.0962236949428406,0.2892691072062046,0.08669462514625123,0.48834507525309906
0.0,-1.060456447896518,0.28312022245929974,0.08154331383246548,0.47683490730963224
0.0,-1.0246892008501953,0.2769696314273313,0.0770564870151339,0.46570229049406797
0.0,-0.9889219538038727,0.27080743109680294,0.08622521936090638,0.4664592905530139
0.0,-0.9531547067575501,0.2646375379914815,0.08319123884859446,0.45634351918496496
0.0,-0.9173874597112275,0.2584834489160412,0.08406381974211914,0.44851644983341316
0.0,-0.8816202126649048,0.2523815873042316,0.0724678942090272,0.4273132927414143
0.0,-0.8458529656185821,0.24636926326952663,0.0679726755272272,0.4141663745726968
0.0,-0.8100857185722595,0.2404713250830328,0.06494505038193879,0.40199456572501197
0.0,-0.7743184715259369,0.23469101031247522,0.056390244439381655,0.38472168676762875
0.0,-0.7385512244796143,0.22901180759748754,0.05584891310846075,0.377082828268017
0.0,-0.7027839774332917,0.2234048658524668,0.06739306084957634,0.3800114663405801
0.0,-0.6670167303869691,0.21783554461190896,0.048760989879688056,0.35394693946680134
0.0,-0.6312494833406463,0.2122775430672671,0.053250959470129804,0.34732288894110297
0.0,-0.5954822362943237,0.2067501798662124,0.05258450204599331,0.34108016161757776
0.0,-0.5597149892480011,0.20131012303466475,0.05286920933046273,0.33473014426755104
0.0,-0.5239477422016785,0.19599002685884354,0.03486490189623916,0.31240826510576275
0.0,-0.4881804951553559,0.190801449070236,0.05122522099005518,0.3233572517051041
0.0,-0.4524132481090333,0.18576699247101078,0.04803199042607524,0.3141205063716548
0.0,-0.41664600106271066,0.18091449663910067,0.049232432470936435,0.3089300998386812
0.0,-0.38087875401638804,0.17626454641765138,0.04523329688178958,0.30193814056609836
0.0,-0.34511150697006543,0.17183362083333578,0.04011563689991091,0.2947022545252683
0.0,-0.3093442599237428,0.16763974376476037,0.036376544836587095,0.2876645098188046
0.0,-0.2735770128774202,0.16369545458952073,0.03654654108200547,0.2840700966922778
0.0,-0.23780976583109759,0.16000482655656578,0.019784685305764518,0.26239836593589555
0.0,-0.20204251878477497,0.15657242924491724,0.019640775917405897,0.2575233576038916
0.0,-0.16627527173845214,0.15340786869006298,0.023619722652413216,0.2560363517634255
0.0,-0.13050802469212952,0.15051773358148013,0.02337565244993351,0.2531433920398485
0.0,-0.0947407776458069,0.14789783908431395,0.019106264870130698,0.2478836037321886
0.0,-0.05897353059948429,0.14553658402805097,0.025462144531320195,0.25023754923337305
0.0,-0.023206283553161677,0.14342352959820423,0.022982679295424805,0.248991671887163
0.0,0.012560963493160937,0.14155296582967328,0.014223703814452156,0.24121336103393273
0.0,0.04832821053948355,0.13991885322788636,0.019636002602514812,0.2453287651720488
0.0,0.08409545758580617,0.1385091946266751,0.018096471209954928,0.24356009368418785
0.0,0.11986270463212878,0.137307229728525,0.0075544217924940135,0.23346962736836419
0.0,0.1556299516784514,0.136295132145471,0.010454353647976207,0.2338002329920574
0.0,0.191397198724774,0.13545581121509898,0.010891256292493687,0.23290211459054055
0.0,0.22716444577109662,0.13477298067036053,0.010596090213277516,0.23345444601893758
0.0,0.26293169281741924,0.13423137837604251,0.010434293588626499,0.23239185680681604
0.0,0.29869893986374185,0.1338154974285584,0.008994553382463523,0.2289271061380603
0.0,0.33446618691006447,0.13350593508763095,0.01306338909657485,0.23296184326321742
0.0,0.3702334339563873,0.13328216968257642,0.012057823340229463,0.23097878499324867
0.0,0.4060006810027097,0.13312925117893995,0.009923884293408925,0.2289241411067161
0.0,0.44176792804903253,0.13304552284464952,0.011487373012524145,0.22987471680630478
0.0,0.4775351750953549,0.13304301934438728,0.007358606461669689,0.2269540131028418
0.0,0.5133024221416778,0.13312877687666924,0.007366851489852275,0.2281951082947102
0.0,0.5490696691880002,0.13329312718440553,0.012471253495868312,0.23315640418285805
0.0,0.584836916234323,0.13351820609085585,0.009069207349652376,0.2289732701714488
0.0,0.6206041632806454,0.1337914725234029,0.014048652760906694,0.2360650053005673
0.0,0.6563714103269682,0.13411017288698093,0.0017495908333275078,0.2248303504145455
0.0,0.692138657373291,0.1344788957789276,0.003614882346913598,0.2289317787298615
0.0,0.7279059044196134,0.1349011379773081,0.0023378280862550818,0.2283085262320215
0.0,0.7636731514659363,0.1353741403117323,0.002030923375145098,0.22876054103271
0.0,0.7994403985122587,0.13589505073420105,0.0020796479235469846,0.23030800110386626
0.0,0.8352076455585815,0.1364636248003481,0.01328572929294074,0.24319161581604842
0.0,0.8709748926049039,0.1370798582840377,0.004217975940781451,0.23437897932603144
0.0,0.9067421396512267,0.13774315013637398,0.0043555701688990965,0.23642139292912323
0.0,0.9425093866975491,0.1384504232177594,0.001818468588884251,0.23487552791105945
0.0,0.978276633743872,0.1391936795498612,0.0030324263730576763,0.23889944547865716
0.0,1.0140438807901944,0.13996249201520855,0.011378101989826103,0.24975576323621296
0.0,1.0498111278365172,0.14074729668433947,0.002517138566626453,0.24425888635614623
0.0,1.0855783748828396,0.1415390328295854,0.0025393182322012335,0.2467008426592325
0.0,1.1213456219291624,0.14232868366732473,0.0017907685942700814,0.2479244186953839
0.0,1.1571128689754848,0.1431085502817704,0.0018022647292533693,0.2508676404798131
0.0,1.1928801160218077,0.14387434409453279,0.0018172195222964814,0.2526973971065665
0.0,1.22864736306813,0.14462546666589343,0.0018352655183689632,0.2553700625572504
0.0,1.2644146101144529,0.14536332161737997,0.0018561182168446238,0.2581357715431983
0.0,1.3001818571607757,0.14609070681620262,0.0017883599404950009,0.2606131052833127
0.0,1.3359491042070981,0.14681105126010613,0.001660751099665135,0.26522843272281377
0.0,1.371716351253421,0.14752808693273,0.0019332334039404615,0.26820599444845866
0.0,1.4074835982997433,0.14824645366788222,0.0014345861552980525,0.2719025438769551
0.0,1.4432508453460662,0.1489681837969628,0.0019959780153826763,0.2752688943050703
0.0,1.4790180923923886,0.1496932369480152,0.0012447904126299113,0.27557039477202744
0.0,1.5147853394387114,0.15042367888193173,0.0020142792067679278,0.28090202051879465
0.0,1.5505525864850338,0.15116532739697836,0.0010902583599200477,0.2854348649705543
0.0,1.5863198335313566,0.15192593315076258,0.0021519658483384854,0.2881346292478121
0.0,1.622087080577679,0.1527119210448289,0.0017832199460954482,0.2915598000851613
0.0,1.6578543276240019,0.1535268316711812,0.0009194347919806732,0.2974409951812988
0.0,1.6936215746703243,0.15437203618296216,0.0008764687331379946,0.302032828921536
0.0,1.729388821716647,0.1552478681742507,0.0008392499333740348,0.30301155741249913
0.0,1.7651560687629695,0.1561541009407069,0.001629431844424062,0.3068024493395016
0.0,1.8009233158092923,0.15708997049510248,0.002361660551344098,0.31132570033327855
0.0,1.8366905628556152,0.15805410639399106,0.0007547758792115695,0.3140855823587591
0.0,1.8724578099019376,0.15904500193111726,0.0007335972835707703,0.32025284682663735
0.0,1.90822505694826,0.1600623851293794,0.0007150713376684282,0.3245908901120002
1.0,-1.63273240063768,2.378626378910465,0.34070331781084684,4.55733896030883
1.0,-1.5969651535913574,2.37264681901542,0.3525182375352694,4.564674543403572
1.0,-1.5611979065450348,2.3662377366185483,0.2887295751533557,4.478456773822847
1.0,-1.5254306594987121,2.359368153348036,0.3214761138056295,4.469086561108588
1.0,-1.4896634124523895,2.3519943973113895,0.2977684751958995,4.3915927168282645
1.0,-1.453896165406067,2.3440581039447017,0.30622706468997624,4.367810519876684
1.0,-1.4181289183597443,2.33550633951573,0.3229971307602438,4.367789435909053
1.0,-1.3823616713134217,2.3263073425638767,0.31447884875683235,4.330709951778638
1.0,-1.3465944242670989,2.3164520217627795,0.32947770661288955,4.310427898693991
1.0,-1.3108271772207765,2.3059633311944707,0.3528729775528695,4.29482155691984
1.0,-1.2750599301744536,2.2948737176870626,0.35426509409528917,4.249553800819943
1.0,-1.239292683128131,2.283192777564712,0.3555801291699586,4.2222993906796145
1.0,-1.2035254360818084,2.270898510743272,0.41932612505331374,4.264424158875388
1.0,-1.1677581890354858,2.2579370180318423,0.3585027206146699,4.164455937134351
1.0,-1.1319909419891632,2.2442403861336064,0.4236192926818428,4.166471215316864
1.0,-1.0962236949428406,2.2297449317366715,0.4220014561511186,4.137758607404405
1.0,-1.060456447896518,2.214398909134039,0.4204938528217225,4.090087305485454
1.0,-1.0246892008501953,2.198183231761491,0.414721400551838,4.056160956483471
1.0,-0.9889219538038727,2.181129173646374,0.3917748606947524,3.9921081492555115
1.0,-0.9531547067575501,2.163295678621737,0.3894837387016636,3.95188970433291
1.0,-0.9173874597112275,2.1447200280335306,0.41773223524878333,3.9272706887693247
1.0,-0.8816202126649048,2.1254028683003727,0.5817614001914878,4.042588625448272
1.0,-0.8458529656185821,2.105325132381454,0.5991726053504564,3.9961422465427328
1.0,-0.8100857185722595,2.084455023627321,0.5461409186835994,3.8772702575588696
1.0,-0.7743184715259369,2.0627525037750027,0.5493912776076177,3.848027690559672
1.0,-0.7385512244796143,2.040182328660645,0.5745227231611811,3.8367056037642686
1.0,-0.7027839774332917,2.016720423807326,0.5150643268990919,3.756934687531646
1.0,-0.6670167303869691,1.992349571335631,0.5522427006958588,3.714090124621854
1.0,-0.6312494833406463,1.967057872796021,0.5737757466649667,3.6904714994947305
1.0,-0.5954822362943237,1.9408356305868728,0.5506148123089109,3.621004300678898
1.0,-0.5597149892480011,1.9136764620232314,0.4728714086418821,3.49346166876209
1.0,-0.5239477422016785,1.885587424439555,0.48254395183998616,3.431755989547207
1.0,-0.4881804951553559,1.8565843677346106,0.5578039931361299,3.4154720435307597
1.0,-0.4524132481090333,1.8266839495455884,0.5448492661960374,3.343295723253641
1.0,-0.41664600106271066,1.7959074685115848,0.45740179824961574,3.1827519185311495
1.0,-0.38087875401638804,1.764300112172439,0.451636477855704,3.1075337668419887
1.0,-0.34511150697006543,1.7319551610470774,0.5662219760311313,3.1494910715232343
1.0,-0.3093442599237428,1.6990262784047465,0.5596478492869542,3.04971588177092
1.0,-0.2735770128774202,1.6657265508883656,0.49393548044021157,2.9141599961849005
1.0,-0.23780976583109759,1.6322958138757757,0.49651199883851654,2.8483264237707275
1.0,-0.20204251878477497,1.5989450805327268,0.49370236428612585,2.8012146748694375
1.0,-0.16627527173845214,1.565834121016378,0.4674929337800177,2.7273680168090872
1.0,-0.13050802469212952,1.5330870559764718,0.49332833917489904,2.707214778128757
1.0,-0.0947407776458069,1.5007930089001835,0.48814512419774614,2.6752028875338443
1.0,-0.05897353059948429,1.4689941324039382,0.5328515194492982,2.6607254057562457
1.0,-0.023206283553161677,1.4377153212421028,0.568581055213129,2.6399822054473594
1.0,0.012560963493160937,1.4070238604135876,0.5083184976399843,2.511882372615736
1.0,0.04832821053948355,1.3770693056683596,0.5304917298554588,2.478654256305308
1.0,0.08409545758580617,1.3480233046684953,0.46467720580598537,2.364891478765044
1.0,0.11986270463212878,1.3199593468372275,0.46164764646406214,2.3206702726558017
1.0,0.1556299516784514,1.2928330474320147,0.4650180601316425,2.2681569281495992
1.0,0.191397198724774,1.266542108068926,0.44766389887457947,2.1708369322657806
1.0,0.22716444577109662,1.2409870339508662,0.4341545779325063,2.116584844161285
1.0,0.26293169281741924,1.216113409347014,0.4110869655852551,2.0727357337265917
1.0,0.29869893986374185,1.1919213788933307,0.4305897286752341,2.044869234415975
1.0,0.33446618691006447,1.1684101136101863,0.4489099120447009,2.0083708235749143
1.0,0.3702334339563873,1.1455465001397225,0.44072838213025894,1.963141200196873
1.0,0.4060006810027097,1.1232917547707493,0.4216731558810855,1.9392305493861097
1.0,0.44176792804903253,1.1016503978055494,0.4138301275039448,1.9111780201927184
1.0,0.4775351750953549,1.08068085057825,0.3974260224058416,1.8692017445217182
1.0,0.5133024221416778,1.060461328638481,0.39042932833472355,1.8363887799589238
1.0,0.5490696691880002,1.0410455409472412,0.3847565401906226,1.8013038938314159
1.0,0.584836916234323,1.0224267971831273,0.4099276075256642,1.8254168522927205
1.0,0.6206041632806454,1.0045545461267595,0.33072570950746594,1.7255350909505358
1.0,0.6563714103269682,0.9873963211436028,0.3761776880183289,1.7560814882999816
1.0,0.692138657373291,0.9709424600890317,0.32958956627299,1.718588380502866
1.0,0.7279059044196134,0.9551740979510833,0.3139504496924177,1.6811285778136236
1.0,0.7636731514659363,0.9400770565332918,0.3140574200955483,1.6789256701636648
1.0,0.7994403985122587,0.9256147968331359,0.31350082165906407,1.6842579615569957
1.0,0.8352076455585815,0.9117177894813924,0.25131360770982597,1.6142526951288871
1.0,0.8709748926049039,0.8983324533626635,0.2921663082360288,1.6565312564188728
1.0,0.9067421396512267,0.8854214223491137,0.296746062213296,1.6600306455982827
1.0,0.9425093866975491,0.8729230131471388,0.21882915285748705,1.6062855664517255
1.0,0.978276633743872,0.8607444121271877,0.1807666249060169,1.5868809588546886
1.0,1.0140438807901944,0.8488466683217023,0.15375257187318828,1.5799928623721786
1.0,1.0498111278365172,0.8372718956759679,0.22574792389051457,1.6552094547235712
1.0,1.0855783748828396,0.82597714080709,0.14108539229649175,1.591482958136287
1.0,1.1213456219291624,0.814846521764052,0.1477388064499908,1.5978898160535078
1.0,1.1571128689754848,0.804052416031858,0.14464698566880613,1.6029566496765668
1.0,1.1928801160218077,0.7937566281463678,0.15631967804874064,1.6111169066579312
1.0,1.22864736306813,0.7839793649744885,0.13502522388158822,1.6054649624250579
1.0,1.2644146101144529,0.7747501975199673,0.1706813415620537,1.6422308941301755
1.0,1.3001818571607757,0.7660850926192013,0.13265939470145985,1.643284638797284
1.0,1.3359491042070981,0.7579738551174637,0.09089316657685509,1.6164561180836736
1.0,1.371716351253421,0.7503821269095634,0.06297910556682773,1.5964519484147874
1.0,1.4074835982997433,0.7432581062278883,0.0537948277813004,1.6069160439382535
1.0,1.4432508453460662,0.7365329654654214,0.022490811366671224,1.5947128964632384
1.0,1.4790180923923886,0.7301257495562758,0.022650415806939137,1.595722639276983
1.0,1.5147853394387114,0.7239574364571884,0.02306159196484335,1.6193283863733703
1.0,1.5505525864850338,0.7179719337748686,0.0295375847149807,1.6361142372337043
1.0,1.5863198335313566,0.7121518435865505,0.02447670484671801,1.6336652781110057
1.0,1.622087080577679,0.7065156976324447,0.025447983304053217,1.6267971129196297
1.0,1.6578543276240019,0.7010979226932116,0.026593330038864497,1.6377110966949882
1.0,1.6936215746703243,0.695928444485097,0.018425292040375834,1.6231000076916335
1.0,1.729388821716647,0.6910209271624688,0.015716750577744996,1.6348269403371076
1.0,1.7651560687629695,0.6863750619527361,0.021874994563451086,1.641858918820028
1.0,1.8009233158092923,0.6819858350981005,0.01191167265327391,1.634984409631569
1.0,1.8366905628556152,0.6778445790977323,0.019324242125574764,1.6600089650317575
1.0,1.8724578099019376,0.6739325213622965,0.009331318767372948,1.6548260102993024
1.0,1.90822505694826,0.6702246820262338,0.017331609314688332,1.66319167178503
2.0,-1.63273240063768,4.6386946741061,1.4387845184317987,7.80467430730106
2.0,-1.5969651535913574,4.655267638191224,1.4202967346648494,7.757675138705861
2.0,-1.5611979065450348,4.671700320372193,1.4940894003686895,7.810144267750867
2.0,-1.5254306594987121,4.688008791286502,1.560463721830325,7.894775163334693
2.0,-1.4896634124523895,4.704191184226463,1.6115393767782793,7.915643481971163
2.0,-1.453896165406067,4.720234937383762,1.6618500290402431,7.949755788486208
2.0,-1.4181289183597443,4.736125254295317,1.7029868427701758,7.961929405493827
2.0,-1.3823616713134217,4.75184448913921,1.7429986684730236,8.014308935392702
2.0,-1.3465944242670989,4.767372330597355,1.788643371756342,8.04435041575157
2.0,-1.3108271772207765,4.782691515819649,1.7760171380098575,8.022583191864804
2.0,-1.2750599301744536,4.797794617509939,1.6173426431645463,7.867814425603673
2.0,-1.239292683128131,4.812687342559647,1.779220594488765,8.003037414589564
2.0,-1.2035254360818084,4.827385001732422,1.903963992334843,8.094654789915996
2.0,-1.1677581890354858,4.841900119745459,1.959238244740061,8.119238229193016
2.0,-1.1319909419891632,4.8562336635962255,1.8756885814878244,8.010241512446102
2.0,-1.0962236949428406,4.870385588366487,2.1070023577216492,8.201883498592622
2.0,-1.060456447896518,4.884366610185685,1.9375194644834177,8.019774715972224
2.0,-1.0246892008501953,4.898185333800929,1.9555264319589574,8.023192204552652
2.0,-0.9889219538038727,4.911826989929794,1.9679019713486217,8.017741258836994
2.0,-0.9531547067575501,4.925255318288686,2.255890863689789,8.26857280162993
2.0,-0.9173874597112275,4.938434491888865,2.3182223409235534,8.266774929492207
2.0,-0.8816202126649048,4.951340667275772,2.3627299513872058,8.284675326006642
2.0,-0.8458529656185821,4.963945735594397,2.2688851067240847,8.151109944367848
2.0,-0.8100857185722595,4.976197681413247,2.2194990124392837,8.06459153460837
2.0,-0.7743184715259369,4.988028134765184,2.2704217788406647,8.063565470626015
2.0,-0.7385512244796143,4.99937937714272,2.308533548497074,8.084424693297462
2.0,-0.7027839774332917,5.01020221651576,2.3076684372265213,8.112204809405656
2.0,-0.6670167303869691,5.020436496873626,2.171562133787059,8.0028666508588
2.0,-0.6312494833406463,5.030020367503388,2.1897902784305248,7.995883833662272
2.0,-0.5954822362943237,5.038906717727999,2.404829807188665,8.20245985614699
2.0,-0.5597149892480011,5.047061682561817,2.430803891144877,8.211021187007002
2.0,-0.5239477422016785,5.054451594762468,2.2256456538460436,8.012109100133355
2.0,-0.4881804951553559,5.06104842183421,2.2307749255337677,7.971314990240388
2.0,-0.4524132481090333,5.066849056159478,2.242268546389544,7.9607980051481215
2.0,-0.41664600106271066,5.0718654781198875,2.2583009700960557,7.959874488626683
2.0,-0.38087875401638804,5.076098439972514,2.211845297424878,7.873417173107668
2.0,-0.34511150697006543,5.079534732542467,2.279795588858424,7.944961678581407
2.0,-0.3093442599237428,5.082146880946158,2.4102400159125823,8.066899595063958
2.0,-0.2735770128774202,5.0838946487202,2.444109832334498,8.055527092557302
2.0,-0.23780976583109759,5.084738303693118,2.4190194477064355,7.983583773412934
2.0,-0.20204251878477497,5.084646357077767,2.4567900801276927,8.029504828173737
2.0,-0.16627527173845214,5.08357654477945,2.4750496942652593,8.02905463535329
2.0,-0.13050802469212952,5.081454110832239,2.455988823888718,7.976559816884838
2.0,-0.0947407776458069,5.078183309608537,2.4410356991960276,7.93536173587559
2.0,-0.05897353059948429,5.073675307658104,2.4381143792062,7.91809419364896
2.0,-0.023206283553161677,5.067870663950594,2.4178725129230827,7.909688092764216
2.0,0.012560963493160937,5.060747846313336,2.4317574375608757,7.90109702634326
2.0,0.04832821053948355,5.052311657987555,2.3643411369267513,7.862694563401811
2.0,0.08409545758580617,5.042595464827721,2.426695133934662,7.9246503838364175
2.0,0.11986270463212878,5.031658467455536,2.438244391795739,7.883097826122975
2.0,0.1556299516784514,5.019541900692042,2.4173937876331806,7.892915839661431
2.0,0.191397198724774,5.006239472955706,2.306835287923466,7.769661645038836
2.0,0.22716444577109662,4.991703339004967,2.176135643251104,7.716762890367591
2.0,0.26293169281741924,4.975873988619147,2.117697506573727,7.627096783643052
2.0,0.29869893986374185,4.958728053934362,2.1106858033534257,7.627401839378164
2.0,0.33446618691006447,4.940297644877926,2.320763598253268,7.825948294616606
2.0,0.3702334339563873,4.920625895941497,2.3472925020462063,7.837720242298742
2.0,0.4060006810027097,4.899711132144345,2.3400801315755873,7.812753317382822
2.0,0.44176792804903253,4.8775005081637755,2.311203369506044,7.796964829548055
2.0,0.4775351750953549,4.853924736788309,2.202318807642679,7.716637213586478
2.0,0.5133024221416778,4.828941501546698,1.9779212154860062,7.52965825671883
2.0,0.5490696691880002,4.802555259115887,1.9794799126345897,7.534914871453017
2.0,0.584836916234323,4.774803376617397,1.9517956023415661,7.4898022559478035
2.0,0.6206041632806454,4.745741807003289,1.9262179108432538,7.484683570846082
2.0,0.6563714103269682,4.715448375028132,1.8457032581705661,7.411304990872068
2.0,0.692138657373291,4.684014441109829,1.8518522135143591,7.451478877238848
2.0,0.7279059044196134,4.6515244933633095,1.8427633385981903,7.420100409594817
2.0,0.7636731514659363,4.618049952009524,1.7415412994038226,7.319058685040043
2.0,0.7994403985122587,4.583643929705034,1.7684208611699774,7.333944681688868
2.0,0.8352076455585815,4.548333968211897,1.727955171305941,7.257341375866385
2.0,0.8709748926049039,4.512126920418523,1.6602884153346624,7.228224116759034
2.0,0.9067421396512267,4.475020571467204,1.4660065138966891,7.027328071770187
2.0,0.9425093866975491,4.437015650816309,1.3991220986030748,6.98619552314067
2.0,0.978276633743872,4.3981244911864215,1.8648310345313115,7.450731453072656
2.0,1.0140438807901944,4.358372740970139,1.775054498809161,7.336680535309477
2.0,1.0498111278365172,4.317797686476837,1.8113163684575382,7.310519974708337
2.0,1.0855783748828396,4.276458396995724,1.6991719361908793,7.2446824827367395
2.0,1.1213456219291624,4.234462271640017,1.5237419466857216,7.080749953768648
2.0,1.1571128689754848,4.191976242786508,1.5826270239168436,7.1699021266389025
2.0,1.1928801160218077,4.149185875248401,1.4456780062988337,7.093188509023896
2.0,1.22864736306813,4.106225146054398,1.4040674681605716,7.07925387161469
2.0,1.2644146101144529,4.063135034689866,1.3467527755162934,7.019484752439676
2.0,1.3001818571607757,4.019870873969185,1.3156537245005215,6.956918937080524
2.0,1.3359491042070981,3.9763372781401722,1.2703185682768818,6.971064544441521
2.0,1.371716351253421,3.932434745955214,0.9912492499809847,6.703954619555929
2.0,1.4074835982997433,3.8881047525285775,0.9280078049746878,6.651607053257867
2.0,1.4432508453460662,3.843353342590043,0.8987126091307208,6.6190194386726615
2.0,1.4790180923923886,3.798245716133999,0.8833705931979797,6.614787786309374
2.0,1.5147853394387114,3.7528920339529197,0.8477051302573686,6.565743942852251
2.0,1.5505525864850338,3.7074265161314823,0.7599307576063428,6.470953766951435
2.0,1.5863198335313566,3.6619640344885256,0.7899004663779715,6.491804506873731
2.0,1.622087080577679,3.6165955703227954,0.9146178650799965,6.580505964738337
2.0,1.6578543276240019,3.5714161650078813,0.7127506202783678,6.3900673207668195
2.0,1.6936215746703243,3.526514597206686,0.6647975143940091,6.357696343342572
2.0,1.729388821716647,3.4819530765484923,0.6129973884182361,6.321508623258767
2.0,1.7651560687629695,3.4377794712068335,0.6237250359646687,6.310724427525785
2.0,1.8009233158092923,3.394033525481182,0.38336920197591556,6.081502837437617
2.0,1.8366905628556152,3.350723848770239,0.3786247114086656,6.110108302749596
2.0,1.8724578099019376,3.307824243564486,0.44468802260680096,6.150386032905117
2.0,1.90822505694826,3.2653001194700617,0.47086050471590996,6.166511846458793
